URL,Category,Issue,Score,Value
"https://stockbridgedaycare.com/2025/12/04/why-social-emotional-learning-matters-in-early-childhood/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/about/","Performance","First Contentful Paint",0.97,"1.4 s"
"https://stockbridgedaycare.com/about/","Performance","Largest Contentful Paint",0.57,"3.7 s"
"https://stockbridgedaycare.com/about/","Performance","Cumulative Layout Shift",0.85,"0.116"
"https://stockbridgedaycare.com/about/","Performance","Layout shift culprits",0,""
"https://stockbridgedaycare.com/about/","Performance","Improve image delivery",0.5,"Est savings of 18 KiB"
"https://stockbridgedaycare.com/about/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/about/","Performance","Time to Interactive",0.9,"3.7 s"
"https://stockbridgedaycare.com/about/","Performance","Avoid multiple page redirects",0,"Est savings of 1,020 ms"
"https://stockbridgedaycare.com/about/","Performance","Avoid large layout shifts",0,"2 layout shifts found"
"https://stockbridgedaycare.com/careers/","Performance","First Contentful Paint",0.41,"3.3 s"
"https://stockbridgedaycare.com/careers/","Performance","Largest Contentful Paint",0.65,"3.5 s"
"https://stockbridgedaycare.com/careers/","Performance","Speed Index",0.91,"3.3 s"
"https://stockbridgedaycare.com/careers/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/careers/","Performance","Time to Interactive",0.92,"3.5 s"
"https://stockbridgedaycare.com/careers/","Performance","Avoid multiple page redirects",0,"Est savings of 930 ms"
"https://stockbridgedaycare.com/careers/","SEO","Document does not have a meta description",0,""
"https://stockbridgedaycare.com/childcare/4820/","Performance","First Contentful Paint",0.3,"3.7 s"
"https://stockbridgedaycare.com/childcare/4820/","Performance","Largest Contentful Paint",0.53,"3.9 s"
"https://stockbridgedaycare.com/childcare/4820/","Performance","Speed Index",0.85,"3.7 s"
"https://stockbridgedaycare.com/childcare/4820/","Performance","Font display",0,"Est savings of 190 ms"
"https://stockbridgedaycare.com/childcare/4820/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/4820/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/4820/","Performance","Time to Interactive",0.89,"3.9 s"
"https://stockbridgedaycare.com/childcare/4820/","Performance","Avoid multiple page redirects",0,"Est savings of 1,110 ms"
"https://stockbridgedaycare.com/childcare/4820/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/alpharetta/","Performance","First Contentful Paint",0.31,"3.6 s"
"https://stockbridgedaycare.com/childcare/alpharetta/","Performance","Largest Contentful Paint",0.6,"3.6 s"
"https://stockbridgedaycare.com/childcare/alpharetta/","Performance","Speed Index",0.86,"3.6 s"
"https://stockbridgedaycare.com/childcare/alpharetta/","Performance","Font display",0,"Est savings of 320 ms"
"https://stockbridgedaycare.com/childcare/alpharetta/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/alpharetta/","Performance","Render blocking requests",0,"Est savings of 690 ms"
"https://stockbridgedaycare.com/childcare/alpharetta/","Performance","Time to Interactive",0.91,"3.6 s"
"https://stockbridgedaycare.com/childcare/alpharetta/","Performance","Avoid multiple page redirects",0,"Est savings of 810 ms"
"https://stockbridgedaycare.com/childcare/alpharetta/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/alpharetta/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/ballground/","Performance","First Contentful Paint",0.35,"3.5 s"
"https://stockbridgedaycare.com/childcare/ballground/","Performance","Largest Contentful Paint",0.57,"3.7 s"
"https://stockbridgedaycare.com/childcare/ballground/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/ballground/","Performance","Font display",0,"Est savings of 120 ms"
"https://stockbridgedaycare.com/childcare/ballground/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/ballground/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/ballground/","Performance","Time to Interactive",0.9,"3.7 s"
"https://stockbridgedaycare.com/childcare/ballground/","Performance","Avoid multiple page redirects",0,"Est savings of 1,090 ms"
"https://stockbridgedaycare.com/childcare/ballground/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/ballground/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/canton/","Performance","First Contentful Paint",0.35,"3.5 s"
"https://stockbridgedaycare.com/childcare/canton/","Performance","Largest Contentful Paint",0.53,"3.9 s"
"https://stockbridgedaycare.com/childcare/canton/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/canton/","Performance","Font display",0,"Est savings of 170 ms"
"https://stockbridgedaycare.com/childcare/canton/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/canton/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/canton/","Performance","Time to Interactive",0.89,"3.9 s"
"https://stockbridgedaycare.com/childcare/canton/","Performance","Avoid multiple page redirects",0,"Est savings of 1,090 ms"
"https://stockbridgedaycare.com/childcare/canton/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/canton/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/clermont/","Performance","First Contentful Paint",0.35,"3.5 s"
"https://stockbridgedaycare.com/childcare/clermont/","Performance","Largest Contentful Paint",0.55,"3.8 s"
"https://stockbridgedaycare.com/childcare/clermont/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/clermont/","Performance","Font display",0,"Est savings of 120 ms"
"https://stockbridgedaycare.com/childcare/clermont/","Performance","Render blocking requests",0,""
"https://stockbridgedaycare.com/childcare/clermont/","Performance","Time to Interactive",0.89,"3.8 s"
"https://stockbridgedaycare.com/childcare/clermont/","Performance","Avoid multiple page redirects",0,"Est savings of 1,070 ms"
"https://stockbridgedaycare.com/childcare/clermont/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/clermont/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/cumming/","Performance","First Contentful Paint",0.32,"3.6 s"
"https://stockbridgedaycare.com/childcare/cumming/","Performance","Largest Contentful Paint",0.53,"3.9 s"
"https://stockbridgedaycare.com/childcare/cumming/","Performance","Speed Index",0.87,"3.6 s"
"https://stockbridgedaycare.com/childcare/cumming/","Performance","Time to Interactive",0.89,"3.9 s"
"https://stockbridgedaycare.com/childcare/cumming/","Performance","Avoid multiple page redirects",0,"Est savings of 1,120 ms"
"https://stockbridgedaycare.com/childcare/cumming/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/cumming/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/dahlonega/","Performance","First Contentful Paint",0.36,"3.4 s"
"https://stockbridgedaycare.com/childcare/dahlonega/","Performance","Largest Contentful Paint",0.58,"3.7 s"
"https://stockbridgedaycare.com/childcare/dahlonega/","Performance","Speed Index",0.89,"3.4 s"
"https://stockbridgedaycare.com/childcare/dahlonega/","Performance","Font display",0,"Est savings of 210 ms"
"https://stockbridgedaycare.com/childcare/dahlonega/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/dahlonega/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/dahlonega/","Performance","Time to Interactive",0.9,"3.7 s"
"https://stockbridgedaycare.com/childcare/dahlonega/","Performance","Avoid multiple page redirects",0,"Est savings of 1,080 ms"
"https://stockbridgedaycare.com/childcare/dahlonega/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/dahlonega/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/dawsonville/","Performance","First Contentful Paint",0.39,"3.3 s"
"https://stockbridgedaycare.com/childcare/dawsonville/","Performance","Largest Contentful Paint",0.65,"3.5 s"
"https://stockbridgedaycare.com/childcare/dawsonville/","Performance","Speed Index",0.9,"3.3 s"
"https://stockbridgedaycare.com/childcare/dawsonville/","Performance","Font display",0,"Est savings of 160 ms"
"https://stockbridgedaycare.com/childcare/dawsonville/","Performance","Render blocking requests",0,""
"https://stockbridgedaycare.com/childcare/dawsonville/","Performance","Time to Interactive",0.92,"3.5 s"
"https://stockbridgedaycare.com/childcare/dawsonville/","Performance","Avoid multiple page redirects",0,"Est savings of 990 ms"
"https://stockbridgedaycare.com/childcare/dawsonville/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/dawsonville/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/decatur/","Performance","First Contentful Paint",0.45,"3.1 s"
"https://stockbridgedaycare.com/childcare/decatur/","Performance","Largest Contentful Paint",0.64,"3.5 s"
"https://stockbridgedaycare.com/childcare/decatur/","Performance","Speed Index",0.92,"3.1 s"
"https://stockbridgedaycare.com/childcare/decatur/","Performance","Font display",0,"Est savings of 110 ms"
"https://stockbridgedaycare.com/childcare/decatur/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/decatur/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/decatur/","Performance","Time to Interactive",0.92,"3.5 s"
"https://stockbridgedaycare.com/childcare/decatur/","Performance","Avoid multiple page redirects",0,"Est savings of 1,010 ms"
"https://stockbridgedaycare.com/childcare/decatur/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/decatur/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/duluth/","Performance","First Contentful Paint",0.64,"2.6 s"
"https://stockbridgedaycare.com/childcare/duluth/","Performance","Largest Contentful Paint",0.84,"2.8 s"
"https://stockbridgedaycare.com/childcare/duluth/","Performance","Speed Index",0.97,"2.6 s"
"https://stockbridgedaycare.com/childcare/duluth/","Performance","Font display",0,"Est savings of 240 ms"
"https://stockbridgedaycare.com/childcare/duluth/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/duluth/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/duluth/","Performance","Time to Interactive",0.97,"2.8 s"
"https://stockbridgedaycare.com/childcare/duluth/","Performance","Avoid multiple page redirects",0,"Est savings of 1,060 ms"
"https://stockbridgedaycare.com/childcare/duluth/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/duluth/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/east-cobb/","Performance","First Contentful Paint",0.35,"3.5 s"
"https://stockbridgedaycare.com/childcare/east-cobb/","Performance","Largest Contentful Paint",0.53,"3.9 s"
"https://stockbridgedaycare.com/childcare/east-cobb/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/east-cobb/","Performance","Font display",0,"Est savings of 150 ms"
"https://stockbridgedaycare.com/childcare/east-cobb/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/east-cobb/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/east-cobb/","Performance","Time to Interactive",0.89,"3.9 s"
"https://stockbridgedaycare.com/childcare/east-cobb/","Performance","Avoid multiple page redirects",0,"Est savings of 1,090 ms"
"https://stockbridgedaycare.com/childcare/east-cobb/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/east-cobb/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/ellenwood/","Performance","First Contentful Paint",0.21,"4.1 s"
"https://stockbridgedaycare.com/childcare/ellenwood/","Performance","Largest Contentful Paint",0.33,"4.7 s"
"https://stockbridgedaycare.com/childcare/ellenwood/","Performance","Speed Index",0.78,"4.1 s"
"https://stockbridgedaycare.com/childcare/ellenwood/","Performance","Time to Interactive",0.86,"4.1 s"
"https://stockbridgedaycare.com/childcare/ellenwood/","Performance","First Meaningful Paint",0.46,"4.1 s"
"https://stockbridgedaycare.com/childcare/ellenwood/","Performance","Eliminate render-blocking resources",0,"Potential savings of 1,020 ms"
"https://stockbridgedaycare.com/childcare/ellenwood/","Performance","Avoid multiple page redirects",0,"Potential savings of 2,990 ms"
"https://stockbridgedaycare.com/childcare/ellenwood/","Performance","Minimize main-thread work",0.5,"2.9 s"
"https://stockbridgedaycare.com/childcare/ellenwood/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/ellenwood/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/fairburn/","Performance","First Contentful Paint",0.35,"3.5 s"
"https://stockbridgedaycare.com/childcare/fairburn/","Performance","Largest Contentful Paint",0.61,"3.6 s"
"https://stockbridgedaycare.com/childcare/fairburn/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/fairburn/","Performance","Font display",0,"Est savings of 190 ms"
"https://stockbridgedaycare.com/childcare/fairburn/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/fairburn/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/fairburn/","Performance","Time to Interactive",0.91,"3.6 s"
"https://stockbridgedaycare.com/childcare/fairburn/","Performance","Avoid multiple page redirects",0,"Est savings of 1,070 ms"
"https://stockbridgedaycare.com/childcare/fairburn/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/fairburn/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/fayetteville/","Performance","First Contentful Paint",0.07,"5.4 s"
"https://stockbridgedaycare.com/childcare/fayetteville/","Performance","Largest Contentful Paint",0.12,"6.1 s"
"https://stockbridgedaycare.com/childcare/fayetteville/","Performance","Speed Index",0.56,"5.4 s"
"https://stockbridgedaycare.com/childcare/fayetteville/","Performance","Time to Interactive",0.72,"5.4 s"
"https://stockbridgedaycare.com/childcare/fayetteville/","Performance","Max Potential First Input Delay",0.98,"90 ms"
"https://stockbridgedaycare.com/childcare/fayetteville/","Performance","First Meaningful Paint",0.23,"5.4 s"
"https://stockbridgedaycare.com/childcare/fayetteville/","Performance","Eliminate render-blocking resources",0,"Potential savings of 1,540 ms"
"https://stockbridgedaycare.com/childcare/fayetteville/","Performance","Avoid multiple page redirects",0,"Potential savings of 4,120 ms"
"https://stockbridgedaycare.com/childcare/fayetteville/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/fayetteville/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/gainesville/","Performance","First Contentful Paint",0.36,"3.4 s"
"https://stockbridgedaycare.com/childcare/gainesville/","Performance","Largest Contentful Paint",0.58,"3.7 s"
"https://stockbridgedaycare.com/childcare/gainesville/","Performance","Speed Index",0.89,"3.4 s"
"https://stockbridgedaycare.com/childcare/gainesville/","Performance","Font display",0,"Est savings of 180 ms"
"https://stockbridgedaycare.com/childcare/gainesville/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/gainesville/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/gainesville/","Performance","Time to Interactive",0.9,"3.7 s"
"https://stockbridgedaycare.com/childcare/gainesville/","Performance","Avoid multiple page redirects",0,"Est savings of 1,080 ms"
"https://stockbridgedaycare.com/childcare/gainesville/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/gainesville/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/griffin/","Performance","First Contentful Paint",0.32,"3.6 s"
"https://stockbridgedaycare.com/childcare/griffin/","Performance","Largest Contentful Paint",0.55,"3.8 s"
"https://stockbridgedaycare.com/childcare/griffin/","Performance","Speed Index",0.87,"3.6 s"
"https://stockbridgedaycare.com/childcare/griffin/","Performance","Font display",0,"Est savings of 240 ms"
"https://stockbridgedaycare.com/childcare/griffin/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/griffin/","Performance","Render blocking requests",0.5,"Est savings of 0 ms"
"https://stockbridgedaycare.com/childcare/griffin/","Performance","Time to Interactive",0.89,"3.8 s"
"https://stockbridgedaycare.com/childcare/griffin/","Performance","Avoid multiple page redirects",0,"Est savings of 1,080 ms"
"https://stockbridgedaycare.com/childcare/hampton/","Performance","First Contentful Paint",0.34,"3.5 s"
"https://stockbridgedaycare.com/childcare/hampton/","Performance","Largest Contentful Paint",0.58,"3.7 s"
"https://stockbridgedaycare.com/childcare/hampton/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/hampton/","Performance","Font display",0,"Est savings of 240 ms"
"https://stockbridgedaycare.com/childcare/hampton/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/hampton/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/hampton/","Performance","Time to Interactive",0.9,"3.7 s"
"https://stockbridgedaycare.com/childcare/hampton/","Performance","Avoid multiple page redirects",0,"Est savings of 1,030 ms"
"https://stockbridgedaycare.com/childcare/hampton/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/hampton/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/jasper/","Performance","First Contentful Paint",0.28,"3.8 s"
"https://stockbridgedaycare.com/childcare/jasper/","Performance","Largest Contentful Paint",0.45,"4.2 s"
"https://stockbridgedaycare.com/childcare/jasper/","Performance","Speed Index",0.85,"3.8 s"
"https://stockbridgedaycare.com/childcare/jasper/","Performance","Time to Interactive",0.9,"3.8 s"
"https://stockbridgedaycare.com/childcare/jasper/","Performance","Max Potential First Input Delay",0.97,"90 ms"
"https://stockbridgedaycare.com/childcare/jasper/","Performance","First Meaningful Paint",0.56,"3.8 s"
"https://stockbridgedaycare.com/childcare/jasper/","Performance","Eliminate render-blocking resources",0,"Potential savings of 810 ms"
"https://stockbridgedaycare.com/childcare/jasper/","Performance","Avoid multiple page redirects",0,"Potential savings of 3,140 ms"
"https://stockbridgedaycare.com/childcare/jasper/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/jasper/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/johns-creek/","Performance","First Contentful Paint",0.34,"3.5 s"
"https://stockbridgedaycare.com/childcare/johns-creek/","Performance","Largest Contentful Paint",0.58,"3.7 s"
"https://stockbridgedaycare.com/childcare/johns-creek/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/johns-creek/","Performance","Font display",0,"Est savings of 170 ms"
"https://stockbridgedaycare.com/childcare/johns-creek/","Performance","Render blocking requests",0,""
"https://stockbridgedaycare.com/childcare/johns-creek/","Performance","Time to Interactive",0.9,"3.7 s"
"https://stockbridgedaycare.com/childcare/johns-creek/","Performance","Avoid multiple page redirects",0,"Est savings of 1,100 ms"
"https://stockbridgedaycare.com/childcare/johns-creek/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/johns-creek/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/jonesboro/","Performance","First Contentful Paint",0.35,"3.5 s"
"https://stockbridgedaycare.com/childcare/jonesboro/","Performance","Largest Contentful Paint",0.57,"3.7 s"
"https://stockbridgedaycare.com/childcare/jonesboro/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/jonesboro/","Performance","Font display",0,"Est savings of 210 ms"
"https://stockbridgedaycare.com/childcare/jonesboro/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/jonesboro/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/jonesboro/","Performance","Time to Interactive",0.9,"3.7 s"
"https://stockbridgedaycare.com/childcare/jonesboro/","Performance","Avoid multiple page redirects",0,"Est savings of 1,050 ms"
"https://stockbridgedaycare.com/childcare/jonesboro/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/jonesboro/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/kennesaw/","Performance","First Contentful Paint",0.38,"3.4 s"
"https://stockbridgedaycare.com/childcare/kennesaw/","Performance","Largest Contentful Paint",0.64,"3.5 s"
"https://stockbridgedaycare.com/childcare/kennesaw/","Performance","Speed Index",0.9,"3.4 s"
"https://stockbridgedaycare.com/childcare/kennesaw/","Performance","Font display",0,"Est savings of 180 ms"
"https://stockbridgedaycare.com/childcare/kennesaw/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/kennesaw/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/kennesaw/","Performance","Time to Interactive",0.92,"3.5 s"
"https://stockbridgedaycare.com/childcare/kennesaw/","Performance","Avoid multiple page redirects",0,"Est savings of 980 ms"
"https://stockbridgedaycare.com/childcare/kennesaw/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/kennesaw/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/lawrenceville/","Performance","First Contentful Paint",0.42,"3.2 s"
"https://stockbridgedaycare.com/childcare/lawrenceville/","Performance","Largest Contentful Paint",0.66,"3.4 s"
"https://stockbridgedaycare.com/childcare/lawrenceville/","Performance","Speed Index",0.91,"3.2 s"
"https://stockbridgedaycare.com/childcare/lawrenceville/","Performance","Font display",0,"Est savings of 180 ms"
"https://stockbridgedaycare.com/childcare/lawrenceville/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/lawrenceville/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/lawrenceville/","Performance","Time to Interactive",0.93,"3.4 s"
"https://stockbridgedaycare.com/childcare/lawrenceville/","Performance","Avoid multiple page redirects",0,"Est savings of 950 ms"
"https://stockbridgedaycare.com/childcare/lawrenceville/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/lawrenceville/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/lilburn/","Performance","First Contentful Paint",0.35,"3.5 s"
"https://stockbridgedaycare.com/childcare/lilburn/","Performance","Largest Contentful Paint",0.6,"3.6 s"
"https://stockbridgedaycare.com/childcare/lilburn/","Performance","Speed Index",0.88,"3.5 s"
"https://stockbridgedaycare.com/childcare/lilburn/","Performance","Font display",0,"Est savings of 210 ms"
"https://stockbridgedaycare.com/childcare/lilburn/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/lilburn/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/lilburn/","Performance","Time to Interactive",0.91,"3.6 s"
"https://stockbridgedaycare.com/childcare/lilburn/","Performance","Avoid multiple page redirects",0,"Est savings of 1,070 ms"
"https://stockbridgedaycare.com/childcare/lilburn/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/lilburn/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/lithia-springs/","Performance","First Contentful Paint",0.43,"3.2 s"
"https://stockbridgedaycare.com/childcare/lithia-springs/","Performance","Largest Contentful Paint",0.7,"3.3 s"
"https://stockbridgedaycare.com/childcare/lithia-springs/","Performance","Speed Index",0.92,"3.2 s"
"https://stockbridgedaycare.com/childcare/lithia-springs/","Performance","Time to Interactive",0.94,"3.2 s"
"https://stockbridgedaycare.com/childcare/lithia-springs/","Performance","First Meaningful Paint",0.7,"3.2 s"
"https://stockbridgedaycare.com/childcare/lithia-springs/","Performance","Eliminate render-blocking resources",0,"Potential savings of 750 ms"
"https://stockbridgedaycare.com/childcare/lithia-springs/","Performance","Avoid multiple page redirects",0,"Potential savings of 2,610 ms"
"https://stockbridgedaycare.com/childcare/lithia-springs/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/lithia-springs/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/locust-grove/","Performance","First Contentful Paint",0.28,"3.8 s"
"https://stockbridgedaycare.com/childcare/locust-grove/","Performance","Largest Contentful Paint",0.54,"3.8 s"
"https://stockbridgedaycare.com/childcare/locust-grove/","Performance","Speed Index",0.84,"3.8 s"
"https://stockbridgedaycare.com/childcare/locust-grove/","Performance","Font display",0,"Est savings of 190 ms"
"https://stockbridgedaycare.com/childcare/locust-grove/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/locust-grove/","Performance","Render blocking requests",0,"Est savings of 500 ms"
"https://stockbridgedaycare.com/childcare/locust-grove/","Performance","Time to Interactive",0.89,"3.8 s"
"https://stockbridgedaycare.com/childcare/locust-grove/","Performance","Avoid multiple page redirects",0,"Est savings of 830 ms"
"https://stockbridgedaycare.com/childcare/locust-grove/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/locust-grove/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/lovejoy/","Performance","First Contentful Paint",0.42,"3.2 s"
"https://stockbridgedaycare.com/childcare/lovejoy/","Performance","Largest Contentful Paint",0.68,"3.4 s"
"https://stockbridgedaycare.com/childcare/lovejoy/","Performance","Speed Index",0.91,"3.2 s"
"https://stockbridgedaycare.com/childcare/lovejoy/","Performance","Font display",0,"Est savings of 220 ms"
"https://stockbridgedaycare.com/childcare/lovejoy/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/lovejoy/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/lovejoy/","Performance","Time to Interactive",0.93,"3.4 s"
"https://stockbridgedaycare.com/childcare/lovejoy/","Performance","Avoid multiple page redirects",0,"Est savings of 950 ms"
"https://stockbridgedaycare.com/childcare/lovejoy/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/lovejoy/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
"https://stockbridgedaycare.com/childcare/mableton/","Performance","First Contentful Paint",0.39,"3.3 s"
"https://stockbridgedaycare.com/childcare/mableton/","Performance","Largest Contentful Paint",0.65,"3.5 s"
"https://stockbridgedaycare.com/childcare/mableton/","Performance","Speed Index",0.9,"3.3 s"
"https://stockbridgedaycare.com/childcare/mableton/","Performance","Network dependency tree",0,""
"https://stockbridgedaycare.com/childcare/mableton/","Performance","Render blocking requests",0.5,""
"https://stockbridgedaycare.com/childcare/mableton/","Performance","Time to Interactive",0.92,"3.5 s"
"https://stockbridgedaycare.com/childcare/mableton/","Performance","Avoid multiple page redirects",0,"Est savings of 970 ms"
"https://stockbridgedaycare.com/childcare/mableton/","Accessibility","Background and foreground colors do not have a sufficient contrast ratio.",0,""
"https://stockbridgedaycare.com/childcare/mableton/","Accessibility","Elements with visible text labels do not have matching accessible names.",0,""
